account_id,country_ES,country_FR,country_IT,country_NL,country_UK,industry_Hospitality,industry_Retail,industry_Services,industry_Subscription,account_age_months,monthly_tpv,tpv_trend_3m_pct,txn_count_monthly,avg_ticket_size,num_products_used,login_freq_monthly,disputes_90d,chargebacks_90d,support_tickets_90d,failed_txn_ratio,churn
SMB_EU_000147,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,18.0,60760.62,-20.13,240.0,253.17,4.0,15.0,2.0,0.0,1.0,0.095,0
SMB_EU_000148,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,34.0,42239.73,1.29,334.0,126.47,4.0,6.0,0.0,0.0,1.0,0.147,0
SMB_EU_000149,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,59.0,6530.34,1.54,49.0,133.27,3.0,10.0,0.0,0.0,0.0,0.176,0
SMB_EU_000150,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,9.0,3348.82,-14.53,16.0,209.3,2.0,11.0,0.0,0.0,2.0,0.023,0
SMB_EU_000151,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,35.0,5803.75,-17.8,72.0,80.61,1.0,3.0,1.0,0.0,1.0,0.04,1
SMB_EU_000152,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.0,11892.95,-7.22,142.0,83.75,2.0,10.0,0.0,1.0,1.0,0.119,0
SMB_EU_000153,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,48.0,3724.26,-34.55,33.0,112.86,3.0,17.0,1.0,0.0,0.0,0.116,0
SMB_EU_000154,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,35.0,9526.21,-6.86,74.0,128.73,2.0,12.0,2.0,1.0,1.0,0.03,0
SMB_EU_000155,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,7.0,4880.54,-64.02,25.0,195.22,2.0,11.0,0.0,2.0,1.0,0.137,1
SMB_EU_000156,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,30.0,5209.57,-21.26,23.0,226.5,3.0,8.0,0.0,0.0,2.0,0.143,0
SMB_EU_000157,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,24.0,4424.83,8.08,30.0,147.49,1.0,10.0,1.0,0.0,2.0,0.04,0
SMB_EU_000158,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,10.0,3541.3,1.82,27.0,131.16,3.0,7.0,1.0,0.0,0.0,0.045,1
SMB_EU_000159,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,18.0,27836.15,-8.44,107.0,260.15,2.0,9.0,0.0,0.0,2.0,0.057,0
SMB_EU_000160,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,29.0,3625.56,8.92,31.0,116.95,1.0,14.0,2.0,1.0,2.0,0.104,0
SMB_EU_000161,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,18.0,10422.53,-2.86,45.0,231.61,3.0,8.0,0.0,0.0,1.0,0.131,0
SMB_EU_000162,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,52.0,16368.58,-17.84,57.0,287.17,4.0,8.0,1.0,0.0,1.0,0.09,0
SMB_EU_000163,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,24.0,9885.72,15.54,75.0,131.81,2.0,7.0,2.0,1.0,2.0,0.09,0
SMB_EU_000164,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,17.0,19404.47,5.3,196.0,99.0,2.0,14.0,0.0,0.0,0.0,0.006,0
SMB_EU_000165,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0,25453.85,-1.79,86.0,295.98,3.0,15.0,1.0,2.0,2.0,0.083,0
SMB_EU_000166,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.0,17600.33,-23.57,126.0,139.69,4.0,10.0,1.0,0.0,0.0,0.135,0
SMB_EU_000167,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,48.0,17166.98,-11.17,122.0,140.71,4.0,8.0,0.0,1.0,0.0,0.037,0
SMB_EU_000168,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,27.0,9321.38,-16.86,50.0,186.43,1.0,8.0,2.0,1.0,3.0,0.103,0
SMB_EU_000169,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,32.0,7362.44,-45.55,56.0,131.47,2.0,10.0,0.0,0.0,1.0,0.1,0
SMB_EU_000170,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,21.0,4629.1,-52.46,16.0,289.32,3.0,10.0,0.0,0.0,2.0,0.101,1
SMB_EU_000171,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,70.0,7713.1,-0.25,86.0,89.69,2.0,7.0,2.0,0.0,0.0,0.089,0
SMB_EU_000172,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,35.0,6934.58,4.81,39.0,177.81,2.0,10.0,0.0,0.0,4.0,0.103,0
SMB_EU_000173,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,29.0,10183.21,-22.46,51.0,199.67,2.0,11.0,0.0,0.0,0.0,0.133,1
SMB_EU_000174,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,18.0,5571.19,2.61,30.0,185.71,2.0,10.0,0.0,0.0,2.0,0.073,0
SMB_EU_000175,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,52.0,13043.33,-25.29,67.0,194.68,1.0,14.0,1.0,0.0,1.0,0.051,0
SMB_EU_000176,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,14494.98,1.46,49.0,295.82,1.0,5.0,2.0,0.0,1.0,0.22,0
SMB_EU_000177,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,30.0,4304.12,-9.79,16.0,269.01,2.0,7.0,0.0,0.0,1.0,0.062,0
SMB_EU_000178,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,16.0,9654.03,-12.99,65.0,148.52,2.0,7.0,1.0,1.0,0.0,0.08,1
SMB_EU_000179,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,45.0,7005.98,12.52,35.0,200.17,4.0,10.0,0.0,0.0,1.0,0.025,0
SMB_EU_000180,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.0,16716.34,-3.53,209.0,79.98,1.0,7.0,1.0,0.0,0.0,0.069,0
SMB_EU_000181,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,30.0,10937.98,7.11,64.0,170.91,1.0,12.0,0.0,0.0,2.0,0.041,0
SMB_EU_000182,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,12.0,5226.94,7.6,45.0,116.15,4.0,12.0,2.0,0.0,1.0,0.078,0
SMB_EU_000183,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,25.0,11443.92,19.05,48.0,238.42,2.0,12.0,0.0,0.0,1.0,0.052,0
SMB_EU_000184,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,34.0,9181.13,-51.08,71.0,129.31,1.0,11.0,1.0,1.0,0.0,0.059,0
SMB_EU_000185,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,48.0,26900.85,-24.85,110.0,244.55,3.0,14.0,0.0,0.0,1.0,0.217,0
SMB_EU_000186,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,37.0,4391.44,-26.4,29.0,151.43,3.0,6.0,0.0,0.0,0.0,0.054,1
SMB_EU_000187,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,45.0,7587.76,-5.67,27.0,281.03,2.0,10.0,2.0,0.0,1.0,0.045,0
SMB_EU_000188,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,15138.82,-17.24,85.0,178.1,4.0,13.0,0.0,1.0,2.0,0.061,0
SMB_EU_000189,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,29.0,3478.0,9.1,13.0,267.54,1.0,5.0,0.0,0.0,2.0,0.091,0
SMB_EU_000190,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,50.0,5853.43,-13.83,27.0,216.79,2.0,9.0,2.0,0.0,1.0,0.036,0
SMB_EU_000191,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,3.0,10176.1,7.77,34.0,299.3,3.0,5.0,0.0,0.0,2.0,0.053,0
SMB_EU_000192,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,22.0,4628.08,-16.2,19.0,243.58,2.0,8.0,0.0,0.0,1.0,0.17,0
SMB_EU_000193,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,34.0,1319.54,14.7,5.0,263.91,4.0,9.0,0.0,2.0,2.0,0.062,0
SMB_EU_000194,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,54.0,8832.01,20.87,64.0,138.0,1.0,9.0,0.0,0.0,2.0,0.027,0
SMB_EU_000195,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,28.0,3115.4,-10.79,16.0,194.71,1.0,7.0,1.0,0.0,0.0,0.142,0
SMB_EU_000196,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,26.0,8658.42,11.44,60.0,144.31,2.0,11.0,1.0,0.0,2.0,0.204,0
SMB_EU_000197,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,32.0,20290.03,-50.67,241.0,84.19,3.0,8.0,1.0,0.0,3.0,0.134,0
SMB_EU_000198,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,34.0,7933.64,-38.84,34.0,233.34,1.0,6.0,0.0,1.0,1.0,0.117,0
SMB_EU_000199,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,14.0,20114.38,26.12,153.0,131.47,1.0,8.0,0.0,2.0,0.0,0.129,0
SMB_EU_000200,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,18.0,5711.8,-9.12,34.0,167.99,4.0,6.0,1.0,1.0,3.0,0.119,0
SMB_EU_000201,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,5.0,4588.43,16.67,32.0,143.39,4.0,19.0,2.0,0.0,2.0,0.038,0
SMB_EU_000202,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,8015.59,15.23,65.0,123.32,1.0,7.0,1.0,1.0,1.0,0.183,0
SMB_EU_000203,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,11.0,5970.31,16.12,63.0,94.77,2.0,12.0,0.0,0.0,1.0,0.004,0
SMB_EU_000204,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,13.0,3440.54,-19.01,22.0,156.39,2.0,13.0,0.0,0.0,1.0,0.079,0
SMB_EU_000205,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,93.0,3652.49,7.88,37.0,98.72,3.0,8.0,0.0,2.0,0.0,0.058,0
SMB_EU_000206,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,52.0,20424.57,-2.35,103.0,198.3,2.0,15.0,3.0,2.0,0.0,0.167,0
SMB_EU_000207,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,4275.38,16.33,51.0,83.83,3.0,22.0,1.0,0.0,1.0,0.479,0
SMB_EU_000208,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,34128.52,-70.91,119.0,286.79,4.0,12.0,1.0,0.0,1.0,0.119,1
SMB_EU_000209,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.0,31680.0,5.52,108.0,293.33,2.0,16.0,1.0,0.0,1.0,0.044,0
SMB_EU_000210,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,9.0,10797.53,3.4,73.0,147.91,1.0,8.0,1.0,0.0,1.0,0.111,0
SMB_EU_000211,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,32.0,7685.58,-29.85,56.0,137.24,2.0,21.0,0.0,1.0,2.0,0.067,0
SMB_EU_000212,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,31.0,3096.08,-13.28,30.0,103.2,3.0,11.0,4.0,1.0,1.0,0.081,0
SMB_EU_000213,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,10794.19,-27.45,39.0,276.77,2.0,12.0,0.0,0.0,0.0,0.192,0
SMB_EU_000214,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42.0,21826.45,-38.05,104.0,209.87,4.0,13.0,0.0,0.0,2.0,0.026,0
SMB_EU_000215,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,42.0,5009.2,8.24,23.0,217.79,4.0,6.0,0.0,1.0,0.0,0.02,0
SMB_EU_000216,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,16.0,2673.37,2.93,10.0,267.34,2.0,9.0,1.0,0.0,2.0,0.076,0
SMB_EU_000217,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,13.0,15932.55,2.54,57.0,279.52,2.0,10.0,0.0,1.0,2.0,0.077,0
SMB_EU_000218,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.0,41209.97,-69.68,157.0,262.48,3.0,6.0,1.0,1.0,1.0,0.13,1
SMB_EU_000219,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,38.0,13093.17,16.81,52.0,251.79,1.0,9.0,1.0,1.0,3.0,0.183,0
SMB_EU_000220,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,88.0,8542.41,-0.28,31.0,275.56,2.0,16.0,4.0,0.0,0.0,0.069,0
SMB_EU_000221,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,38.0,2022.08,0.51,7.0,288.87,1.0,13.0,0.0,0.0,2.0,0.069,0
SMB_EU_000222,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,11.0,3899.33,14.11,24.0,162.47,3.0,14.0,2.0,1.0,1.0,0.027,0
SMB_EU_000223,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,33.0,10866.73,-14.87,37.0,293.7,4.0,10.0,1.0,0.0,2.0,0.081,0
SMB_EU_000224,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.0,18559.17,-46.14,79.0,234.93,1.0,4.0,1.0,0.0,2.0,0.103,1
SMB_EU_000225,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,27.0,5899.34,6.35,37.0,159.44,3.0,9.0,3.0,1.0,1.0,0.05,0
SMB_EU_000226,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,9.0,5089.67,-8.18,29.0,175.51,2.0,6.0,1.0,0.0,0.0,0.026,0
SMB_EU_000227,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,33.0,6117.26,9.79,26.0,235.28,3.0,7.0,0.0,0.0,0.0,0.274,0
SMB_EU_000228,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,26.0,7615.2,7.16,48.0,158.65,3.0,15.0,3.0,2.0,1.0,0.206,0
SMB_EU_000229,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,10.0,6445.48,-1.52,25.0,257.82,1.0,7.0,0.0,0.0,0.0,0.059,0
SMB_EU_000230,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,74.0,4606.77,-1.98,41.0,112.36,1.0,9.0,0.0,0.0,3.0,0.058,0
SMB_EU_000231,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,9.0,5738.22,7.85,21.0,273.25,1.0,8.0,1.0,1.0,0.0,0.114,0
SMB_EU_000232,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,36.0,11102.94,11.83,76.0,146.09,4.0,9.0,0.0,1.0,0.0,0.021,0
SMB_EU_000233,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,24.0,4260.85,0.94,38.0,112.13,2.0,8.0,0.0,0.0,3.0,0.044,0
SMB_EU_000234,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,20.0,6000.49,16.8,22.0,272.75,4.0,8.0,1.0,0.0,1.0,0.081,0
SMB_EU_000235,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,58.0,11447.98,9.88,86.0,133.12,2.0,16.0,1.0,0.0,1.0,0.08,0
SMB_EU_000236,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,48.0,3750.95,-26.83,14.0,267.92,2.0,11.0,2.0,0.0,2.0,0.111,0
SMB_EU_000237,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,24.0,6021.22,-21.07,41.0,146.86,3.0,12.0,0.0,1.0,0.0,0.147,0
SMB_EU_000238,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,14.0,6482.86,17.73,23.0,281.86,3.0,9.0,1.0,0.0,1.0,0.036,0
SMB_EU_000239,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,19.0,1417.83,-3.7,11.0,128.89,1.0,12.0,1.0,0.0,0.0,0.125,0
SMB_EU_000240,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,21.0,7397.68,2.46,78.0,94.84,1.0,8.0,0.0,0.0,3.0,0.077,1
SMB_EU_000241,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,48.0,7562.68,17.09,26.0,290.87,1.0,9.0,1.0,0.0,1.0,0.145,0
SMB_EU_000242,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,34.0,25513.8,-0.1,219.0,116.5,3.0,12.0,0.0,0.0,1.0,0.101,0
SMB_EU_000243,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,49.0,7337.96,0.56,26.0,282.23,3.0,9.0,0.0,0.0,2.0,0.07,0
SMB_EU_000244,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,9.0,2971.45,-13.03,11.0,270.13,1.0,10.0,1.0,0.0,2.0,0.085,0
SMB_EU_000245,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,52.0,4426.87,5.55,45.0,98.37,1.0,10.0,0.0,0.0,2.0,0.022,0
SMB_EU_000246,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,64.0,7688.26,8.8,43.0,178.8,2.0,12.0,0.0,0.0,2.0,0.1,0
SMB_EU_000247,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,15.0,2481.79,-51.78,26.0,95.45,2.0,19.0,0.0,0.0,1.0,0.148,0
SMB_EU_000248,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,45.0,3040.37,-13.83,20.0,152.02,2.0,14.0,0.0,1.0,0.0,0.055,0
SMB_EU_000249,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,60.0,7129.42,39.39,45.0,158.43,4.0,11.0,0.0,2.0,1.0,0.066,0
SMB_EU_000250,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,17.0,4529.3,-1.39,21.0,215.68,3.0,18.0,1.0,1.0,2.0,0.134,0
SMB_EU_000251,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,34126.22,-35.39,116.0,294.19,1.0,10.0,0.0,1.0,1.0,0.042,1
SMB_EU_000252,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,31.0,6092.82,10.6,52.0,117.17,1.0,11.0,2.0,0.0,0.0,0.035,0
SMB_EU_000253,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,5.0,8744.51,-0.76,57.0,153.41,1.0,13.0,1.0,2.0,1.0,0.037,0
SMB_EU_000254,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,52.0,11537.33,-16.29,55.0,209.77,1.0,9.0,0.0,0.0,3.0,0.024,0
SMB_EU_000255,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,39354.91,7.25,334.0,117.83,3.0,10.0,2.0,1.0,1.0,0.039,0
SMB_EU_000256,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,22.0,19257.26,-60.28,81.0,237.74,2.0,10.0,1.0,2.0,2.0,0.059,1
SMB_EU_000257,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,42.0,12781.73,23.65,76.0,168.18,2.0,10.0,2.0,0.0,2.0,0.152,0
SMB_EU_000258,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,38.0,16407.53,7.42,57.0,287.85,2.0,15.0,2.0,0.0,0.0,0.081,0
SMB_EU_000259,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,41.0,2875.78,-4.15,13.0,221.21,1.0,9.0,0.0,0.0,1.0,0.121,0
SMB_EU_000260,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,15.0,14047.95,1.64,88.0,159.64,1.0,12.0,1.0,0.0,1.0,0.144,0
SMB_EU_000261,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,33.0,3207.07,13.55,13.0,246.7,3.0,7.0,1.0,1.0,0.0,0.018,0
SMB_EU_000262,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,46.0,6451.93,2.79,24.0,268.83,3.0,10.0,1.0,0.0,2.0,0.081,0
SMB_EU_000263,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,17.0,7664.89,31.83,30.0,255.5,1.0,9.0,1.0,0.0,0.0,0.074,0
SMB_EU_000264,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,78.0,18972.58,17.04,138.0,137.48,2.0,8.0,1.0,0.0,1.0,0.075,0
SMB_EU_000265,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,23.0,10102.56,7.31,59.0,171.23,2.0,9.0,1.0,0.0,3.0,0.032,0
SMB_EU_000266,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,21113.66,-34.78,118.0,178.93,3.0,7.0,0.0,1.0,2.0,0.142,1
SMB_EU_000267,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,23.0,10764.8,-54.38,65.0,165.61,3.0,9.0,1.0,1.0,0.0,0.081,0
SMB_EU_000268,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,60.0,10853.23,-24.97,73.0,148.67,4.0,6.0,1.0,1.0,3.0,0.146,0
SMB_EU_000269,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,15566.37,-12.34,63.0,247.09,1.0,10.0,0.0,2.0,3.0,0.016,0
SMB_EU_000270,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,12.0,5783.69,-5.29,70.0,82.62,2.0,8.0,1.0,0.0,2.0,0.065,0
SMB_EU_000271,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34.0,35644.58,-14.61,247.0,144.31,3.0,10.0,2.0,0.0,2.0,0.061,0
SMB_EU_000272,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,11.0,22987.68,-9.56,207.0,111.05,3.0,14.0,2.0,0.0,3.0,0.049,1
SMB_EU_000273,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,11.0,7348.13,-35.01,68.0,108.06,1.0,15.0,0.0,0.0,1.0,0.139,0
SMB_EU_000274,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,14.0,17298.71,11.16,123.0,140.64,2.0,6.0,0.0,1.0,2.0,0.069,0
SMB_EU_000275,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,70.0,6301.28,-12.07,25.0,252.05,1.0,9.0,0.0,0.0,1.0,0.19,0
SMB_EU_000276,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,37.0,2281.29,-85.53,8.0,285.16,3.0,9.0,2.0,0.0,1.0,0.043,0
SMB_EU_000277,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.0,12258.12,-34.63,63.0,194.57,3.0,9.0,3.0,0.0,3.0,0.032,0
SMB_EU_000278,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,39168.49,-6.67,253.0,154.82,1.0,11.0,1.0,1.0,0.0,0.095,0
SMB_EU_000279,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,46.0,3188.57,-45.54,12.0,265.71,2.0,9.0,0.0,0.0,1.0,0.114,0
SMB_EU_000280,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,39.0,28450.55,-11.32,300.0,94.84,2.0,9.0,0.0,0.0,0.0,0.076,0
SMB_EU_000281,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,73.0,10101.8,-32.79,101.0,100.02,1.0,4.0,1.0,0.0,1.0,0.088,0
SMB_EU_000282,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,12.0,7634.35,-9.86,49.0,155.8,4.0,16.0,1.0,2.0,0.0,0.069,0
SMB_EU_000283,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,11.0,7000.24,-1.85,39.0,179.49,1.0,9.0,3.0,1.0,1.0,0.166,0
SMB_EU_000284,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,5.0,2883.81,-6.7,11.0,262.16,2.0,10.0,1.0,0.0,2.0,0.068,0
SMB_EU_000285,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,38.0,6823.03,-44.09,24.0,284.29,2.0,8.0,0.0,0.0,0.0,0.091,0
SMB_EU_000286,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,31.0,14247.75,-60.48,72.0,197.89,3.0,8.0,1.0,2.0,2.0,0.063,1
SMB_EU_000287,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,20.0,3458.1,-19.52,18.0,192.12,1.0,8.0,0.0,1.0,1.0,0.021,0
SMB_EU_000288,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,28352.9,14.34,223.0,127.14,2.0,8.0,3.0,0.0,0.0,0.241,0
SMB_EU_000289,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,64.0,3939.29,1.51,22.0,179.06,1.0,8.0,1.0,0.0,3.0,0.128,0
SMB_EU_000290,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0,7309.36,37.24,26.0,281.13,3.0,9.0,2.0,0.0,4.0,0.049,0
SMB_EU_000291,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,56.0,25034.94,-10.63,150.0,166.9,1.0,15.0,0.0,0.0,1.0,0.141,0
SMB_EU_000292,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60.0,14893.84,-12.88,118.0,126.22,3.0,7.0,0.0,0.0,2.0,0.111,0
SMB_EU_000293,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,37.0,6515.11,23.01,42.0,155.12,2.0,11.0,2.0,0.0,1.0,0.061,0
